"facility","severity_id","mnemonic","vendor_format","vendor_explanation","vendor_recommended_action"
"TCP","3","SOCKET_COLL_FOUND","%s: Socket collision found for client: \%s\, pid %d","Two clients selected on the same socket.","No action is required."
"TCP","3","SOCREATE","%s: socreate create failed for client \%s\ pid %d error %s","Cannot create socket. See errorno for details Reload software if no memory.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","TCP_MD5_ERROR","%s:%s","General MD5 error messages.","No action is required."
"TCP","3","TCP_MTS_DROP","Error returned from mts_drop(), errno: %s","TCP called an MTS API which returned an error.","No action is required."
"TCP","3","TCP_MTS_RECV","%s: mts_recv() failed on %s queue: %s","TCP called an MTS API which returned an error.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"TCP","3","TCP_STRUCT_TO_TLV","Structure to TLV failed, errno: %s","TLV conversion failed.","No action is required."
"TCP","3","TCP_TLV_TO_STRUCT","Structure to TLV failed, errno: %s","TLV conversion failed.","No action is required."
"TCP","3","TIMER_CANCEL","%s: Timer cancel failed for %s","No system resources.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","TIMER_CREATE","%s: Timer create failed for %s","No system resources.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","TIMER_INIT","%s: Timer init failed","No system resources.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","3","TIMER_START","%s: Timer start failed for %s","No system resources.","Use the 'restart' command to restart the feature and clear this problem."
"TCP","6","EXISTS","%s: Child Exists: %d, ppid %d","Child already registered.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"TCP","6","NOT_FOUND","%s: Parent not found: %d, cpid %d","Parent process not found.","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"TCP","6","TCP_MD5_AUTH_FAILURE","%s:Dropping packets from src:%s.%d,dst:%s.%d","TCP received packet which fails authentication. The packet is dropped.","No action is required."
"TCP","6","TCP_MTS_UNKNOWN_MSG","Received unknown MTS message with opcde %d, dropping it","TCP received an unknown MTS message. The message is dropped.","No action is required."
"TSP","3","INIT_PROC","%s%s","Failed to init process with TSP. Parameters: Reason, Error string ...","No action is required."
"TSP","3","INIT_THREAD","%s%s","Failed to init thread with TSP. Parameters: Reason, Error string ...","No action is required."
"TSP","3","INVALID_LOCK_INDEX","Lock index invalid","Lock index is invalid.","No action is required."
"TSP","3","INVALID_THREAD_ID","Invalid thread id: %d","Invalid thread id. Parameters: Thread id ...","No action is required."
"TSP","3","LOCK_MODE_CONFLICT","Lock mode conflict","Lock R/W mode conflct.","No action is required."
"TSP","3","LOCK_RELEASE_ORDER","Lock release out of order","Releasing locks out of order.","No action is required."
"TSP","3","LOCK_STACK_EMPTY","Lock stack empty","Lock stack is empty.","No action is required."
"TSP","3","LOCK_STACK_FULL","Lock stack full","Lock stack is full.","No action is required."
"TSP","3","MUTEX_LOCK_FAIL","pthread_mutex_lock() failed: %s","Failed to lock mutex. Parameters: Error string ...","No action is required."
"TSP","3","MUTEX_UNLOCK_FAIL","pthread_mutex_unlock() failed: %s","Failed to unlock mutex. Parameters: Error string ...","No action is required."
"TSP","3","RWSEM_CREATE_FAIL","rwsem_create(sap=%u, flags=%#x) err %#x - %s","Failed to create rwsem. Parameters: Lock SAP id, Flags, Error code, Error string ...","No action is required."
"TSP","3","RWSEM_HAVE_LOCK_FAIL","rwsem_have_lock(sap=%u, flags=%#x) err %#x - %s","Failed to query rwsem status. Parameters: Lock SAP id, Flags, Error code, Error string ...","No action is required."
"TSP","3","RWSEM_INIT_FAIL","rwsem_lib_init(vdc=%u, uuid=%u, tid=%u) err %#x - %s","Failed to initialize rwsem. Parameters: VDC id, UUID, TID, Error code, Error string ...","No action is required."
"TSP","3","RWSEM_LOCK_FAIL","rwsem_lock_no_sig(%s SAP %u) failed: %s","Failed to lock rwsem. Parameters: R/W, Lock SAP id, Error string ...","No action is required."
"TSP","3","RWSEM_UNLOCK_FAIL","rwsem_unlock(%s SAP %u) failed: %s","Failed to unlock rwsem. Parameters: R/W, Lock SAP id, Error string ...","No action is required."
"TSP","6","SUTIME_BACKWARDS","Getrusage s/utime went backwards %lu.%06lu -> %lu.%06lu","CPU usage counters went backwards Parameters: old s/utime, current s/utime ...","No action is required."
"TX","3","TXLIST_ERROR","%s","TXLIST API returned an error.","No action is required."
"TX","3","TXLIST_PERROR","%s","TXLIST API returned a perror.","No action is required."
"TX","3","TXTHREAD_ERROR","%s","TXTHREAD API returned an error.","No action is required."
"TX","3","TXTHREAD_PERROR","%s","TXTHREAD API returned a perror.","No action is required."
"U6RIB","2","API_INIT_SEM","Failed to init the API semaphore: open: %s, create: %s","U6RIB could not create the semaphore that protects access to the shared memory between U6RIB and its clients. Parameters: Error from open, Error from create ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"U6RIB","2","NOPMEM","Failed to allocate private memory for %s","U6RIB has run out of private memory. This condition can be caused by a temporary increase in the number of routes in the network, or a general network or router misconfiguration.","Configure the network or router to decrease the number of routes, or add additional memory to the router."
"U6RIB","2","NOSMEM","Failed to allocate shared memory for %s","U6RIB has run out of shared memory to store routes. This can be caused by a temporary increase of the number of routes in the network, or a general network or router misconfiguration.","Configure the network or router to decrease the number of routes, or reconfigure the shared memory through the following vdc mode commands: limit-resource u4route-mem min <min> max <max> limit-resource u6route-mem min <min> max <max>."
"U6RIB","2","RES_MGR","Error returned from %s, errno: 0x%08x (%s) in %s()","The resource manager returned an error to U6RIB, while U6RIB was performing an action relating to its shared memory Parameters: RM Function, Error Code, Error Description, Calling Function ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"U6RIB","2","STARTUP_FAILURE","Startup failure: %s","An unrecoverable software error has occurred during u6RIB startup.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"U6RIB","2","TIMER_LIB","%s %s","The timer library returned an error, causing an unrecoverable problem for U6RIB.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"U6RIB","2","TOO_MANY_CLIENTS","%s client \%s\","U6RIB cannot add this client because the U6RIB client limit has already been reached. Parameters: Resource, Client ...","Restart the component when the system is working."
"U6RIB","3","ADD_PATH","%s: could not add path %s/%u via %s, %s for client \%s\.","A route add operation has failed for the given client. There may be a previous error message that further explains the problem. Parameters: Function, Prefix, Mask-len, NextHop, Interface, Client ...","No action is required."
"U6RIB","3","ADD_TPATH","Client \%s\ added %s/%u via tableid 0x%08x : %s","A route add operation has failed for the given client. This was because the tableid could not be found. This may be a transient error. Parameters: Client, Prefix, Mask-len, Table-Id, Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"U6RIB","3","ADD_TPATH_ROUTE","Client \%s\ added %s/%u%%%s","A route add operation has failed for the given client. This was because the route could not be found. This may be a transient error. Parameters: Client, Prefix, Mask-len, Table-name ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"U6RIB","3","ASSERT_ERROR","%s:%d: Assertion \%s\ failed.","An internal software error has occurred. An assertion held to be true failed. Parameters: Filename, Line number, Expression ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"U6RIB","3","AVLADD_ERROR","Could not add %s (0x%08x) to the %s avl","U6RIB was unable to add a piece of data to an AVL data structure. Parameters: Data item, Memory address, Data structure ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"U6RIB","3","AVLINIT_ERROR","Could not init %s avl for VRF %s","U6RIB was unable to correctly initialize an AVL data structure. Parameters: AVL name, VRF-name ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"U6RIB","3","CMI_MTSSEND_FAILURE","mts_send failure for client %s: %s","U6RIB was unable to send MTS message to a particular client Parameters: Client name, Error ...","Use the 'system switchover' command to switchover to the standby supervisor. If no standby is present, or the standby is not ready, use the 'reload' CLI command to reload the system. The state of the standby can be checked using the 'show system redundancy ha status' CLI command."
"U6RIB","3","CMI_PAYLOAD_CONV_ERR","CMI payload conversion error failure from %s order to %s order","The cmi payload conversion did not occur successfully. Parameters: order, order ...","No action is required."
"U6RIB","3","ECMP_LDSHR","%s","Error related to ECMP load-share configuration which will affect load-sharing for software-switched packets. If parity between hardware and software switching is important, perform a switchover.","Requires operator to intervene."
"U6RIB","3","GET_INSTANCE_ERROR","instance not found for client \%s\ in VRF %s","U6RIB could not find its data structures for a client in the shown VRF. The shown VRF should be reconfigured in the client. i.e. in router sub-mode configuration, 'no vrf <vrf-name>' Parameters: Client, VRF ...","Requires operator to intervene."
